image_location,name,id,person_box_x1,person_box_x2,name_box_x1,name_box_x2,id_box_x1,id_box_x2
dataset\gen_cards\m132.jpg,تغلب وائل مرتجا ثنيان,٨٠ ٦٤١ ٣ ٧ ١٩ ٣٣ ١٧ ٩ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\m133.jpg,عزب معروف كاسب جمعان,٨١ ١٠٣ ٦ ٦ ١٥ ٠٨ ١٧ ١ ,"25,50","357,494","888,240","1217,388","640,630","1232,705"
dataset\gen_cards\m134.jpg,امير براء حجاج مامون,٦٦ ٩٨٧ ٠ ٤ ٨٠ ٨٨ ٣٠ ٥ ,"25,50","357,494","934,240","1217,388","640,630","1232,705"
dataset\gen_cards\m135.jpg,صمد ظفير رديف منذر,٨٧ ١٦٥ ٩ ٧ ١٨ ٥١ ٠١ ٢ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\m136.jpg,طلال خالص عنبر فهيد,٨٧ ٢٢٦ ٣ ٨ ٥٨ ٨٦ ٥٩ ٢ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\m137.jpg,منير وهاب منهل نايف,١٨ ٤٢٦ ٣ ٤ ٥١ ١٨ ٠٣ ٢ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\m138.jpg,اويس صلاح الدين مقبل زغلول,٠٢ ٤٦٦ ٩ ٢ ٠٣ ٣٤ ٣٧ ٢ ,"25,50","357,494","842,240","1217,388","640,630","1232,705"
dataset\gen_cards\m139.jpg,امان شوقي رشاد بارع,٠٢ ٨٣٩ ٨ ٦ ٠٢ ٣٤ ٢٢ ٤ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\m140.jpg,مطلق رغيب هود عابد,٨٤ ٦٧٥ ٨ ٨ ٧٥ ٣٠ ٩١ ٥ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\m141.jpg,هود مدرك ابراهيم مدحة,١٢ ٥٧٢ ١ ٨ ٩٣ ٥٣ ٣١ ٣ ,"25,50","357,494","918,240","1217,388","640,630","1232,705"
dataset\gen_cards\m142.jpg,شمر جرير حصيف عبدالرزاق,١٧ ٠٠٩ ٨ ١ ٣١ ٦٣ ٢٧ ٩ ,"25,50","357,494","847,240","1217,388","640,630","1232,705"
dataset\gen_cards\m143.jpg,عنترة تواب نصر عقبة,٨٠ ٦٣١ ٩ ٤ ٢٨ ٣٢ ٧٨ ٣ ,"25,50","357,494","964,240","1217,388","640,630","1232,705"
dataset\gen_cards\m144.jpg,عدي مفتاح رباح اكثم,٠٣ ٠٣٦ ٧ ٥ ٤٢ ٨٥ ٩٣ ٨ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\m145.jpg,رباح مسيب نصر راتب,٠٨ ٦٨٠ ٢ ٩ ٠٥ ٣١ ٤٤ ٣ ,"25,50","357,494","948,240","1217,388","640,630","1232,705"
dataset\gen_cards\m146.jpg,جلال صهيب مظهر عتاب,٦٣ ٣٥٩ ٠ ٤ ٩٨ ٢٨ ٧٨ ٠ ,"25,50","357,494","918,240","1217,388","640,630","1232,705"
dataset\gen_cards\m147.jpg,ضرام باسق مخلص عقال,٧٦ ٥٣٩ ٠ ٢ ٣٨ ٥٤ ٢٩ ١ ,"25,50","357,494","924,240","1217,388","640,630","1232,705"
dataset\gen_cards\m148.jpg,ماجد خباب عبدو اهيم,٦٣ ٤٥٦ ٦ ٥ ٠١ ٣٥ ٧٨ ٥ ,"25,50","357,494","965,240","1217,388","640,630","1232,705"
dataset\gen_cards\m149.jpg,غوار صدام اشجع رافق,٣٤ ٧٤٣ ٣ ٣ ٤١ ٢٩ ٠٤ ٢ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\m150.jpg,اكثم اشيم حمدان صدام,٥٢ ٣٥٩ ٦ ١ ٣٦ ٤٠ ٢٢ ٥ ,"25,50","357,494","941,240","1217,388","640,630","1232,705"
dataset\gen_cards\m151.jpg,مدحة نظير مغوار عمران,٣٢ ٧٠٣ ٢ ٣ ٨٢ ٩٣ ٥٤ ٩ ,"25,50","357,494","924,240","1217,388","640,630","1232,705"
dataset\gen_cards\m152.jpg,رافع شاهد اسلام غنيم,٣٤ ٨٠٦ ٠ ٥ ٤٥ ٨١ ٥٧ ٣ ,"25,50","357,494","954,240","1217,388","640,630","1232,705"
dataset\gen_cards\m153.jpg,شبل نجدت غيث مرسي,٦٩ ٥٤٩ ٣ ٢ ٥٣ ٩٠ ٨٧ ٢ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\m154.jpg,عيد فواد تائب حمزة,٤٠ ٥٩٠ ٧ ١ ٣١ ٢٩ ٤٦ ١ ,"25,50","357,494","971,240","1217,388","640,630","1232,705"
dataset\gen_cards\m155.jpg,شبيب مخلف عبدالعظيم سامي,٨١ ٥٦٠ ٥ ١ ٣٨ ٣٦ ٧٠ ٤ ,"25,50","357,494","864,240","1217,388","640,630","1232,705"
dataset\gen_cards\m156.jpg,صفوت عبدالباقي بكري عراد,٠٤ ٧٥٦ ٧ ٧ ٢٨ ٠٢ ٧٩ ٧ ,"25,50","357,494","895,240","1217,388","640,630","1232,705"
dataset\gen_cards\m157.jpg,عتابة بطرس ضيف تركي,٤٠ ٧٦٨ ٧ ٧ ٣٧ ٨٠ ١٧ ٤ ,"25,50","357,494","922,240","1217,388","640,630","1232,705"
dataset\gen_cards\m158.jpg,ناشر نامي لباب قسيم,٧١ ٧٥٦ ٤ ٧ ٦١ ١١ ٠٤ ٠ ,"25,50","357,494","972,240","1217,388","640,630","1232,705"
dataset\gen_cards\m159.jpg,مويد خلدون جامع فارض,٤٣ ٨٦٢ ٢ ٠ ١٢ ١١ ٠٢ ٠ ,"25,50","357,494","913,240","1217,388","640,630","1232,705"
dataset\gen_cards\m160.jpg,عمير قدري نصار شريح,٦٠ ٣٣٠ ٣ ٧ ٣٦ ٩٧ ٥٩ ٢ ,"25,50","357,494","934,240","1217,388","640,630","1232,705"
dataset\gen_cards\m161.jpg,عبيدة زهير مجاور عمر,١٤ ٠٢٠ ٢ ٠ ٣٠ ٧٠ ٦٤ ٣ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\m162.jpg,طامح ناشئ غازي قطامي,٨٧ ٢٤٨ ٩ ٣ ١٩ ٢٣ ٣٨ ١ ,"25,50","357,494","921,240","1217,388","640,630","1232,705"
dataset\gen_cards\m163.jpg,نجيب زبير مغوار عبدالحفيظ,٨٨ ٥٧٩ ٠ ١ ٧٤ ١٠ ٩٢ ٠ ,"25,50","357,494","880,240","1217,388","640,630","1232,705"
dataset\gen_cards\m164.jpg,ازور ممدوح انس تركي,٢٣ ١٣٤ ٤ ٣ ٦٠ ٧٠ ٨٦ ٨ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\m165.jpg,عابد حسام رهيف نصرت,٦٣ ٤٢٣ ٤ ٥ ٦٧ ٥٥ ٩٩ ٥ ,"25,50","357,494","913,240","1217,388","640,630","1232,705"
dataset\gen_cards\m166.jpg,عقاب عبدالعليم ماجد زغلول,٠٠ ٩٨٠ ٣ ٢ ٧٢ ٧٦ ١٨ ٩ ,"25,50","357,494","885,240","1217,388","640,630","1232,705"
dataset\gen_cards\m167.jpg,ادهم سويد حواس ماضي,٠٨ ٦٦٤ ٩ ٨ ٤٦ ١٩ ٤١ ٢ ,"25,50","357,494","913,240","1217,388","640,630","1232,705"
dataset\gen_cards\m168.jpg,عقبة هاني قثم عقلة,١٥ ٣٨٤ ٩ ٤ ٠٧ ٨٠ ٨٧ ٧ ,"25,50","357,494","993,240","1217,388","640,630","1232,705"
dataset\gen_cards\m169.jpg,كهلان اسمر ربحي فرحات,٦٨ ٢١١ ٧ ٩ ٦٦ ٢٨ ١٣ ٥ ,"25,50","357,494","922,240","1217,388","640,630","1232,705"
dataset\gen_cards\m170.jpg,عيضة ماضي حزام جابر,٣٠ ٠٦٩ ٠ ٧ ٤٩ ٣٤ ٨٤ ٩ ,"25,50","357,494","948,240","1217,388","640,630","1232,705"
dataset\gen_cards\m171.jpg,جبر عفان عفان كميت,٥٢ ٥٣٤ ٠ ٨ ٠٥ ٦٦ ١٩ ٥ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\m172.jpg,زاخر سعود اكثم سمعون,٢١ ٩٦٢ ٤ ٨ ٠٥ ٦٦ ٨٣ ٩ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\m173.jpg,ادعج مديد راشد حواس,١٤ ٢٣٣ ١ ٣ ٦٣ ٩٥ ٦٩ ٣ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\m174.jpg,احسان اشهب صباح معمر,٧٤ ٠٩٧ ٦ ٨ ٩٣ ٩٧ ٠٨ ٤ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\m175.jpg,لقمان عدي سلامة شفيق,٣١ ٥٠٨ ٨ ٦ ٥٤ ٨٨ ٣٢ ١ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\m176.jpg,موفق مرزوق عواد فضل,٦٢ ٦٦٤ ٥ ١ ١٥ ٩٠ ٤٣ ٤ ,"25,50","357,494","929,240","1217,388","640,630","1232,705"
dataset\gen_cards\m177.jpg,وارف عراد حارب عبدالعظيم,٠٩ ٢٤٣ ٣ ٥ ٥٢ ٢٨ ١٠ ٩ ,"25,50","357,494","883,240","1217,388","640,630","1232,705"
dataset\gen_cards\m178.jpg,عمرو محبوب عكاشة هاشم,٦٩ ٥٣٠ ١ ٩ ٥٧ ٤٤ ٦٧ ٧ ,"25,50","357,494","897,240","1217,388","640,630","1232,705"
dataset\gen_cards\m179.jpg,عارف عبدو فخر عراد,٤٧ ٩٣٦ ٤ ١ ٠٩ ١٢ ٧٦ ٨ ,"25,50","357,494","975,240","1217,388","640,630","1232,705"
dataset\gen_cards\m180.jpg,ادريس جلال مراد مكين,٦٢ ٨٧٦ ٩ ٨ ٦٧ ٨٥ ٩٠ ٣ ,"25,50","357,494","969,240","1217,388","640,630","1232,705"
dataset\gen_cards\m181.jpg,سبع فاخر عون رديف,٥١ ٧٤٧ ٤ ١ ٣١ ١٩ ٢٦ ٩ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\m182.jpg,رويشد ساجع نوح ركان,١٩ ٢٦٠ ٧ ٩ ٤٩ ٦٠ ٨٠ ٩ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\m183.jpg,عبدالقادر عفان شهيد المثنا,٦٧ ٩٤٥ ١ ٣ ٤١ ٦١ ٨٥ ٦ ,"25,50","357,494","951,240","1217,388","640,630","1232,705"
dataset\gen_cards\m184.jpg,مجدي اشقر رفاعي عبدالرحيم,٦٥ ٧٨١ ٣ ٩ ١١ ٧٦ ١١ ٧ ,"25,50","357,494","867,240","1217,388","640,630","1232,705"
dataset\gen_cards\m185.jpg,عتاب مجتبا مجاهد نشات,٨١ ١٩٩ ٠ ٥ ٩٥ ٥٧ ٤٠ ٦ ,"25,50","357,494","927,240","1217,388","640,630","1232,705"
dataset\gen_cards\m186.jpg,جعفر مجيد فتاح فهد,٠٢ ٥٥٥ ٧ ٤ ١٩ ٠٢ ٦٤ ٢ ,"25,50","357,494","990,240","1217,388","640,630","1232,705"
dataset\gen_cards\m187.jpg,بادي غازي رائف جابر,٤٥ ١٥٣ ٢ ٠ ٢٦ ٦٠ ٢١ ٧ ,"25,50","357,494","949,240","1217,388","640,630","1232,705"
dataset\gen_cards\m188.jpg,ميلاد مغوار مطيع فرحات,٦٩ ٤٧٢ ٦ ٨ ٨٢ ٣٨ ٠٩ ٧ ,"25,50","357,494","917,240","1217,388","640,630","1232,705"
dataset\gen_cards\m189.jpg,معتصم مغوار حزم مغوار,٧٨ ٥٢١ ٦ ٨ ٣٨ ٦٧ ٣٦ ٨ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\m190.jpg,فكري عبدالرووف عنبر جامع,٥١ ٨٠٥ ١ ٢ ٧٦ ٨٠ ٨٢ ١ ,"25,50","357,494","867,240","1217,388","640,630","1232,705"
dataset\gen_cards\m191.jpg,منصور سلامة عصام رمضان,٩٧ ٠٠٧ ١ ٦ ٧١ ٤٢ ٠٤ ٧ ,"25,50","357,494","890,240","1217,388","640,630","1232,705"
dataset\gen_cards\m192.jpg,رائض عبدربه مدحة رووف,٠٤ ٩٢٤ ٣ ٧ ٥١ ٦٤ ٤٩ ٠ ,"25,50","357,494","902,240","1217,388","640,630","1232,705"
dataset\gen_cards\m193.jpg,لوي كريم بشر ناهض,٩٠ ٢٨٣ ٤ ٧ ٣٩ ٧٧ ٢٦ ٥ ,"25,50","357,494","957,240","1217,388","640,630","1232,705"
dataset\gen_cards\m194.jpg,ساجي حنظلة تامر نبال,٩٥ ٣٦٢ ٠ ١ ٠٦ ٧٨ ٤٣ ٥ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\m195.jpg,غلام منتظر فراج زكريا,٢٨ ٩٥١ ١ ٥ ٤٩ ١٨ ٦٣ ٥ ,"25,50","357,494","940,240","1217,388","640,630","1232,705"
dataset\gen_cards\m196.jpg,نصوح فالح جبل عبدالباسط,١٨ ١٦٥ ٣ ٤ ٨٤ ٣٧ ٤٤ ٠ ,"25,50","357,494","911,240","1217,388","640,630","1232,705"
dataset\gen_cards\m197.jpg,شجاع ثنيان حسان اشهم,٧٠ ٦٠٣ ٢ ٢ ٠٩ ٤٧ ٥٢ ٩ ,"25,50","357,494","941,240","1217,388","640,630","1232,705"
dataset\gen_cards\m198.jpg,شداد هود مدثر داوود,٤٥ ٠٣١ ٨ ٧ ١٣ ٠٢ ١٠ ٥ ,"25,50","357,494","970,240","1217,388","640,630","1232,705"
dataset\gen_cards\m199.jpg,حجاب تامر ناشئ نزار,٤٢ ٠٢٠ ٥ ٤ ٦٢ ٨٦ ٣٤ ٤ ,"25,50","357,494","973,240","1217,388","640,630","1232,705"
dataset\gen_cards\m200.jpg,عامر طامح حجاب ذاكر,٢٧ ١٥٢ ٠ ٣ ٥٢ ٠٤ ١١ ٢ ,"25,50","357,494","946,240","1217,388","640,630","1232,705"
dataset\gen_cards\m201.jpg,زيدون وهبة نسيم زبير,٢٦ ٥١٥ ٣ ٣ ٤٠ ٢١ ٢٤ ٩ ,"25,50","357,494","968,240","1217,388","640,630","1232,705"
dataset\gen_cards\m202.jpg,شافع عبدالحي طاهر نبيه,٦٨ ٧٥٤ ٩ ٧ ٢٧ ٤٣ ٧٠ ٨ ,"25,50","357,494","923,240","1217,388","640,630","1232,705"
dataset\gen_cards\m203.jpg,عصام محبوب الحبيب ولاء الدين,٥٩ ٨٥١ ٠ ٠ ٩٣ ٣٢ ٣٩ ٣ ,"25,50","357,494","824,240","1217,388","640,630","1232,705"
dataset\gen_cards\m204.jpg,عبدالحي مدرك عبدالرحمن عديل,٢١ ٠٠١ ٩ ٥ ٣٤ ٩٨ ١٨ ٠ ,"25,50","357,494","866,240","1217,388","640,630","1232,705"
dataset\gen_cards\m205.jpg,هبيرة راسم عائذ عصمت,٠٨ ٣٦٩ ٠ ٨ ١٤ ٥٩ ٢٤ ١ ,"25,50","357,494","930,240","1217,388","640,630","1232,705"
dataset\gen_cards\m206.jpg,محمود سمعان تمام جعفر,٨٨ ٦٥١ ٤ ٤ ٤٩ ٣٤ ١٦ ٤ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\m207.jpg,غانم رصين مبرور مويد,١٨ ٧٦٦ ٦ ٩ ٢٣ ٩٨ ٢٣ ٨ ,"25,50","357,494","925,240","1217,388","640,630","1232,705"
dataset\gen_cards\m208.jpg,نجيب نضال فارس ظاهر,٤٢ ٨٦٣ ٥ ٤ ٧٠ ٢٣ ٧٨ ٧ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\m209.jpg,عايض قصي مبخوت نوفل,٩٩ ١٣٩ ٨ ٢ ٧٦ ٩٣ ٢٨ ٨ ,"25,50","357,494","928,240","1217,388","640,630","1232,705"
dataset\gen_cards\m210.jpg,منصور عتاب خلف زهير,٠٨ ٧٨٩ ٦ ٤ ٦٣ ٢٠ ٣٢ ٢ ,"25,50","357,494","957,240","1217,388","640,630","1232,705"
dataset\gen_cards\m211.jpg,مصعب اعسر تيم توفيق,٢٣ ٩١٨ ٨ ٨ ٢٠ ٩٩ ٥٨ ٩ ,"25,50","357,494","966,240","1217,388","640,630","1232,705"
dataset\gen_cards\m212.jpg,مصطفا نضير عبدالباقي نعمت,٠١ ٨٤٥ ٠ ٧ ٨٨ ٩٠ ٦٠ ٨ ,"25,50","357,494","884,240","1217,388","640,630","1232,705"
dataset\gen_cards\m213.jpg,صقر حجاب شماخ رائد,٣١ ٢١٧ ٩ ٠ ٣٩ ٢٢ ٩١ ٩ ,"25,50","357,494","946,240","1217,388","640,630","1232,705"
dataset\gen_cards\m214.jpg,حمدون حزم عديل سعد,٤٤ ٨٠١ ٥ ٤ ٥٤ ٤١ ٨٦ ٦ ,"25,50","357,494","981,240","1217,388","640,630","1232,705"
dataset\gen_cards\m215.jpg,نوح مرداس عبداللطيف فهد,٣٧ ٢٤٠ ٦ ١ ٣٠ ٧٣ ٦٨ ٤ ,"25,50","357,494","868,240","1217,388","640,630","1232,705"
dataset\gen_cards\m216.jpg,عبدالصمد ماجد غنيم ساعف,٣٦ ٥٢٢ ٢ ٢ ٧١ ٥١ ٢٨ ٣ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\m217.jpg,اسد اعسر سميع ساجد,٣١ ٢٨٩ ١ ٤ ٩٢ ٧٧ ٦٤ ٥ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\m218.jpg,لوي مهند اسلم سليم,٨٨ ٧٧٨ ٧ ٦ ٨٥ ٠٧ ٠٢ ٧ ,"25,50","357,494","975,240","1217,388","640,630","1232,705"
dataset\gen_cards\m219.jpg,شهيد مغيث مخلف فلوح,٧٧ ٩٥٠ ٤ ٨ ٨٨ ٨٧ ٠٥ ٩ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\m220.jpg,عايض الخضر رويشد راغب,٠٥ ٤٥٩ ٠ ٨ ٢٨ ٠١ ٨٠ ٧ ,"25,50","357,494","900,240","1217,388","640,630","1232,705"
dataset\gen_cards\m221.jpg,امير انور باسم عمير,٣٩ ٠٠٨ ٢ ١ ٧٥ ٤٧ ١٧ ٣ ,"25,50","357,494","971,240","1217,388","640,630","1232,705"
dataset\gen_cards\m222.jpg,شداد لمعي بلال اسلام,٩٤ ٦٢٢ ٤ ٦ ٨٥ ١٨ ٦٧ ١ ,"25,50","357,494","966,240","1217,388","640,630","1232,705"
dataset\gen_cards\m223.jpg,اشهم رفاعي امين عصمت,٦٦ ٢٥٢ ٢ ٣ ٧٠ ٥٣ ٠٦ ٦ ,"25,50","357,494","907,240","1217,388","640,630","1232,705"
dataset\gen_cards\m224.jpg,ميلاد عبدالحفيظ ناصف ورد,٩٧ ٩١١ ٨ ٥ ٨٣ ٩٩ ٤٤ ٧ ,"25,50","357,494","883,240","1217,388","640,630","1232,705"
dataset\gen_cards\m225.jpg,نصير لطيف لباب ادم,٠٦ ٥٩٤ ٦ ٦ ٧٦ ١٨ ٧٦ ١ ,"25,50","357,494","987,240","1217,388","640,630","1232,705"
dataset\gen_cards\m226.jpg,عبدالقيوم كلاب سلام صدام,٥٦ ٧٦٦ ٠ ٥ ٨٠ ٤٢ ٢١ ٧ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\m227.jpg,عايض فواد جميل بهيج,٠٠ ٧٣٨ ٥ ٧ ٥٦ ٨١ ٥١ ٣ ,"25,50","357,494","968,240","1217,388","640,630","1232,705"
dataset\gen_cards\m228.jpg,براء ولاء الدين عزت مزاحم,١٨ ٩٦٣ ٧ ٠ ٧٥ ٩٧ ٧٨ ٣ ,"25,50","357,494","863,240","1217,388","640,630","1232,705"
dataset\gen_cards\m229.jpg,علوان فارس ايمن اسحاق,٠٩ ١٢٤ ٧ ٣ ٦٨ ٢٨ ٥٣ ٧ ,"25,50","357,494","925,240","1217,388","640,630","1232,705"
dataset\gen_cards\m230.jpg,اسد ساعد غسان ثائب,٣٥ ١٤١ ٥ ٩ ٤٧ ٧٦ ٢٥ ٢ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\m231.jpg,غلاب رابح ذعار خويلد,٨٣ ٥٠٩ ٦ ٤ ٩١ ٠٠ ٠٤ ٣ ,"25,50","357,494","954,240","1217,388","640,630","1232,705"
dataset\gen_cards\m232.jpg,راجي سعيد هادي بسيم,٦٧ ٣٤٠ ٠ ٤ ٩١ ٤٧ ٢٨ ٨ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\m233.jpg,خلف فريد زاخر نجاد,٩٦ ٩٨٣ ٦ ٨ ٤٢ ١٤ ٠١ ٠ ,"25,50","357,494","977,240","1217,388","640,630","1232,705"
dataset\gen_cards\m234.jpg,ريان سلمان ملحم جميل,٠٣ ٨١٠ ٣ ١ ٩٩ ٩٣ ٦٦ ٥ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\m235.jpg,شاهد عدوان معين الدين صلاح,٤٤ ٠١٥ ٣ ٥ ٨٦ ١١ ٣٥ ٤ ,"25,50","357,494","839,240","1217,388","640,630","1232,705"
dataset\gen_cards\m236.jpg,خليوي ناصيف مدلج مراد,٤٠ ٢٢٩ ٩ ١ ٤٧ ٠٨ ٢٩ ٦ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\m237.jpg,ساجع سويد عبداللطيف وليف,٤٤ ٣٠١ ٤ ٢ ٨٠ ١١ ٥٦ ٥ ,"25,50","357,494","868,240","1217,388","640,630","1232,705"
dataset\gen_cards\m238.jpg,اديب غضنفر عبدالباقي بشارة,٩٨ ١٢١ ٨ ١ ٠٦ ٩٧ ٣٩ ٦ ,"25,50","357,494","851,240","1217,388","640,630","1232,705"
dataset\gen_cards\m239.jpg,لقمان كنعان نصيف جمعة,٩٢ ٤٣٥ ٤ ٠ ٢٤ ٥٥ ٩٨ ٦ ,"25,50","357,494","922,240","1217,388","640,630","1232,705"
dataset\gen_cards\m240.jpg,وفيق ركان قسيم عبدالنور,٣١ ٢٧٤ ٠ ٦ ٢٠ ٠٤ ٣٤ ١ ,"25,50","357,494","909,240","1217,388","640,630","1232,705"
dataset\gen_cards\m241.jpg,غانم ركان شداد معتوق,٩٣ ٦٦٨ ٤ ٨ ٥٧ ٩٨ ٤٥ ٦ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\m242.jpg,ساري ماهر نهيان عون,٤٥ ٩٤٠ ٣ ٤ ٢٦ ٨٦ ٥٤ ٩ ,"25,50","357,494","954,240","1217,388","640,630","1232,705"
dataset\gen_cards\m243.jpg,عامر وهبة فراس شوكت,٥٠ ٧٢٨ ٠ ٢ ٠٩ ٥٩ ٧٢ ٦ ,"25,50","357,494","924,240","1217,388","640,630","1232,705"
dataset\gen_cards\m244.jpg,رسيم مالك موفق هانئ,٤٤ ٠٧٩ ٦ ٢ ٩٥ ٨٩ ٩٢ ٧ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\m245.jpg,عبدالغفور رغيب حسن نوري,٠١ ٧٦٧ ٧ ١ ٣٩ ٧٨ ٥١ ٠ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\m246.jpg,وسام ميثم خزعل اريب,٢٥ ٤٨٢ ٤ ٤ ٠٠ ٧٠ ١٧ ٨ ,"25,50","357,494","954,240","1217,388","640,630","1232,705"
dataset\gen_cards\m247.jpg,مدثر رابح عبدالمطلب خلدون,٠٨ ٥٢١ ٠ ٣ ٧٠ ١١ ٥٥ ٤ ,"25,50","357,494","859,240","1217,388","640,630","1232,705"
dataset\gen_cards\m248.jpg,قثم معلوف انعم غفار,٠٩ ٦٢٩ ٢ ٨ ٥١ ٠٦ ٢٨ ١ ,"25,50","357,494","949,240","1217,388","640,630","1232,705"
dataset\gen_cards\m249.jpg,غانم مبارك نوفل هاجد,٥١ ٢٥١ ٨ ٨ ٩٨ ٠٢ ٨٧ ١ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\m250.jpg,فريد دهيم حاشد ساهد,٣٨ ٩٨٠ ٦ ٠ ٨٤ ٦١ ٧٣ ٨ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\m251.jpg,صباح رجاء ايمن اويس,٤٦ ٣٠٦ ٤ ١ ١٩ ٨٨ ٩٣ ٣ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\m252.jpg,رسمي شجاع بلال اكرم,٩٥ ٣٦٧ ١ ٤ ٢٩ ٢٠ ٣٢ ٨ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\m253.jpg,طارق غازي لطيف معن,٤٩ ٨٢٤ ٩ ٠ ٣٤ ٧٦ ٧٣ ٩ ,"25,50","357,494","951,240","1217,388","640,630","1232,705"
dataset\gen_cards\m254.jpg,علاء الدين اسعد عبيدة مغيرة,٤٨ ٧٤٣ ٩ ٦ ٧٠ ٧٩ ٣٥ ٧ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\m255.jpg,سيد فاضل فواز وائل,٠٨ ١٩١ ٦ ٢ ٧٩ ٣٩ ٨٥ ٣ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\m256.jpg,اكبر رابح راجي راشد,٥٧ ٦٧٤ ٨ ٣ ٩٩ ٢٩ ٠٠ ١ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\m257.jpg,جودت عريب حنشل زاهي,٩٨ ٩٩٤ ٦ ٥ ١٣ ٢٠ ٧٩ ١ ,"25,50","357,494","929,240","1217,388","640,630","1232,705"
dataset\gen_cards\m258.jpg,فالح الخضر شوقي اكمل,٢٨ ٣٦٨ ٨ ١ ٢٢ ٣٦ ٩٩ ١ ,"25,50","357,494","924,240","1217,388","640,630","1232,705"
dataset\gen_cards\m259.jpg,عبدالجبار جليل عبدالرزاق فيصل,٤٠ ١٤٧ ٤ ١ ٢٦ ٨٧ ٧٨ ٣ ,"25,50","357,494","878,240","1217,388","640,630","1232,705"
dataset\gen_cards\m260.jpg,شادي رهيف ناظم نوفل,٥٧ ٨٣٧ ٤ ٧ ٨٠ ٤٣ ٦٠ ٣ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\m261.jpg,عنتر تليد عبدالحليم رشيد,٣٨ ٨١٦ ٩ ٩ ٣٩ ٢٣ ٥٢ ٣ ,"25,50","357,494","913,240","1217,388","640,630","1232,705"
dataset\gen_cards\m262.jpg,عرفة عنترة بديع عفيف,٧٧ ٩٢٣ ٧ ٨ ٦٧ ٣٥ ٩٣ ٦ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\m263.jpg,جندل سمير مشرف عبدالجبار,٣٦ ٠٨٥ ٤ ٠ ٨٣ ٢٣ ١٦ ٦ ,"25,50","357,494","858,240","1217,388","640,630","1232,705"
dataset\gen_cards\m264.jpg,اسماعيل فتح راجح جساس,٥٠ ٨٤٤ ٦ ٨ ٢٧ ٧٩ ٠٦ ٢ ,"25,50","357,494","942,240","1217,388","640,630","1232,705"
